workerid,proliferate.condition,base_image,category,edit_type,level,novel_word,perturbed_image,rating,response_time_ms,stimulus_id,error
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_16.png,novel,shape,2,sdrindle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape/shape_16_2.png,2,4739,shape_16,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/crystal_telescope.png,modified/shape-shape,remove,17,drublit,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/remove/crystal_telescope_17.png,1,2355,crystal_telescope,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,remove,5,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/remove/shape_24_5.png,1,2903,shape_24,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tv-remote.png,modified/shape-texture,style,2,grestle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/style/checkerboard_tv-remote_2.png,5,11225,checkerboard_tv-remote,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,known,style,20,wrivlet,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/style/rabbit_20.png,5,824,rabbit,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tv-remote.png,modified/shape-texture,background,17,grestle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/background/checkerboard_tv-remote_17.png,4,7115,checkerboard_tv-remote,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/horse.png,known,texture,5,skelwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/texture/horse_5.png,4,3217,horse,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/bee.png,known,add,5,snavish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/add/bee_5.png,5,6193,bee,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tiger.png,modified/shape-texture,add,11,clentrel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/add/checkerboard_tiger_11.png,4,8469,checkerboard_tiger,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/bird-feathers_saxophone.png,modified/shape-texture,texture,19,plonwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/texture/bird-feathers_saxophone_19.png,5,9609,bird-feathers_saxophone,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_19.png,novel,background,2,frentish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/background/shape_19_2.png,6,7314,shape_19,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,texture,5,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/texture/shape_24_5.png,7,9919,shape_24,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/golden-retriever.png,,,,toma,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,1,2372,attention_check_1,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tv-remote.png,modified/shape-texture,add,8,grestle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/add/checkerboard_tv-remote_8.png,4,5666,checkerboard_tv-remote,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_19.png,novel,remove,5,frentish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/remove/shape_19_5.png,3,3036,shape_19,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_13.png,novel,remove,14,wrimble,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/remove/shape_13_14.png,2,4721,shape_13,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/drone_dagger.png,modified/shape-shape,style,5,zornett,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/style/drone_dagger_5.png,5,6083,drone_dagger,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/bee.png,known,shape,8,snavish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/shape/bee_8.png,6,9965,bee,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/crystal_telescope.png,modified/shape-shape,texture,11,drublit,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/texture/crystal_telescope_11.png,5,8323,crystal_telescope,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tv-remote.png,modified/shape-texture,shape,20,grestle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/shape/checkerboard_tv-remote_20.png,3,3233,checkerboard_tv-remote,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tv-remote.png,modified/shape-texture,shape,11,grestle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/shape/checkerboard_tv-remote_11.png,3,2782,checkerboard_tv-remote,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tiger.png,modified/shape-texture,color,8,clentrel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/color/checkerboard_tiger_8.png,5,7182,checkerboard_tiger,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,remove,11,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/remove/shape_24_11.png,1,2026,shape_24,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_11.png,novel,remove,5,scradge,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/remove/shape_11_5.png,3,2995,shape_11,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_19.png,novel,shape,20,frentish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape/shape_19_20.png,1,2346,shape_19,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_28.png,novel,shape,2,frostling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape/shape_28_2.png,2,2981,shape_28,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/drone_dagger.png,modified/shape-shape,add,20,zornett,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/add/drone_dagger_20.png,2,3601,drone_dagger,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/dolphin.png,,,,blick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,1,2059,attention_check_2,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/golden-retriever.png,known,style,19,froatne,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/style/golden-retriever_19.png,4,4257,golden-retriever,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_11.png,novel,add,20,scradge,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/add/shape_11_20.png,2,2152,shape_11,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/bee.png,known,background,19,snavish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/background/bee_19.png,5,7973,bee,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/bonsai_crystal.png,modified/shape-shape,background,5,cravish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/background/bonsai_crystal_5.png,3,3064,bonsai_crystal,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_11.png,novel,shape,5,scradge,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape/shape_11_5.png,1,2466,shape_11,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,color,8,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/color/shape_24_8.png,5,6773,shape_24,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_28.png,novel,texture,2,frostling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/texture/shape_28_2.png,7,11648,shape_28,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,known,color,2,wrivlet,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/color/rabbit_2.png,7,7758,rabbit,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_16.png,novel,remove,17,sdrindle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/remove/shape_16_17.png,1,4659,shape_16,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,known,texture,11,wrivlet,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/texture/rabbit_11.png,4,3168,rabbit,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_13.png,novel,texture,11,wrimble,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/texture/shape_13_11.png,4,2558,shape_13,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_19.png,novel,shape,5,frentish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape/shape_19_5.png,2,3005,shape_19,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/bonsai_crystal.png,modified/shape-shape,texture,14,cravish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/texture/bonsai_crystal_14.png,5,4324,bonsai_crystal,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tiger.png,modified/shape-texture,style,20,clentrel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/style/checkerboard_tiger_20.png,4,4033,checkerboard_tiger,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,,,,pon,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,1,6818,attention_check_3,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_13.png,novel,add,19,wrimble,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/add/shape_13_19.png,2,3975,shape_13,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/bee.png,known,background,11,snavish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/background/bee_11.png,6,6291,bee,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,color,17,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/color/shape_24_17.png,6,6287,shape_24,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_16.png,novel,add,2,sdrindle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/add/shape_16_2.png,5,5666,shape_16,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_16.png,novel,add,17,sdrindle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/add/shape_16_17.png,1,2732,shape_16,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/bonsai_crystal.png,modified/shape-shape,style,14,cravish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/style/bonsai_crystal_14.png,4,3491,bonsai_crystal,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,known,remove,5,vorthling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/remove/corkscrew_5.png,5,6889,corkscrew,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_13.png,novel,background,5,wrimble,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/background/shape_13_5.png,5,6170,shape_13,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,background,2,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/background/shape_24_2.png,6,11291,shape_24,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/bonsai_crystal.png,modified/shape-shape,style,17,cravish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/style/bonsai_crystal_17.png,4,5048,bonsai_crystal,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,texture,14,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/texture/shape_24_14.png,5,4611,shape_24,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/bee.png,known,background,17,snavish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/background/bee_17.png,6,4781,bee,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_19.png,novel,add,14,frentish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/add/shape_19_14.png,1,2563,shape_19,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_11.png,novel,background,2,scradge,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/background/shape_11_2.png,7,4402,shape_11,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,,,,neb,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/golden-retriever.png,1,2238,attention_check_4,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/bird-feathers_saxophone.png,modified/shape-texture,color,17,plonwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/color/bird-feathers_saxophone_17.png,5,2963,bird-feathers_saxophone,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_13.png,novel,add,14,wrimble,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/add/shape_13_14.png,2,4970,shape_13,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,known,color,17,vorthling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/color/corkscrew_17.png,5,8078,corkscrew,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_11.png,novel,add,2,scradge,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/add/shape_11_2.png,3,3543,shape_11,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/bee.png,known,color,20,snavish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/color/bee_20.png,4,3952,bee,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_28.png,novel,add,14,frostling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/add/shape_28_14.png,1,2349,shape_28,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/horse.png,known,color,14,skelwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/color/horse_14.png,5,4636,horse,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/horse.png,known,style,20,skelwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/style/horse_20.png,4,4681,horse,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,known,background,2,wrivlet,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/background/rabbit_2.png,6,7607,rabbit,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/dolphin.png,known,style,14,thrimple,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/style/dolphin_14.png,4,6802,dolphin,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/crystal_telescope.png,modified/shape-shape,texture,14,drublit,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/texture/crystal_telescope_14.png,5,3379,crystal_telescope,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/bee.png,known,shape,19,snavish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/shape/bee_19.png,4,9494,bee,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tiger.png,modified/shape-texture,remove,20,clentrel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/remove/checkerboard_tiger_20.png,3,2641,checkerboard_tiger,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,shape,17,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape/shape_24_17.png,1,2948,shape_24,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/dolphin.png,,,,rav,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,1,2350,attention_check_5,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/bonsai_crystal.png,modified/shape-shape,color,2,cravish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/color/bonsai_crystal_2.png,7,11868,bonsai_crystal,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/golden-retriever.png,known,color,11,froatne,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/color/golden-retriever_11.png,5,5377,golden-retriever,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tv-remote.png,modified/shape-texture,shape,17,grestle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/shape/checkerboard_tv-remote_17.png,2,2499,checkerboard_tv-remote,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_28.png,novel,background,20,frostling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/background/shape_28_20.png,5,7375,shape_28,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/horse.png,known,color,19,skelwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/color/horse_19.png,5,3317,horse,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/dolphin.png,known,background,5,thrimple,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/background/dolphin_5.png,5,10546,dolphin,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,known,texture,5,vorthling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/texture/corkscrew_5.png,6,3097,corkscrew,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_13.png,novel,color,20,wrimble,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/color/shape_13_20.png,4,2929,shape_13,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/drone_dagger.png,modified/shape-shape,style,11,zornett,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/style/drone_dagger_11.png,4,4027,drone_dagger,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/bonsai_crystal.png,modified/shape-shape,remove,20,cravish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/remove/bonsai_crystal_20.png,3,2906,bonsai_crystal,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/bee.png,known,style,5,snavish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/style/bee_5.png,4,4349,bee,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/golden-retriever.png,known,remove,5,froatne,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/remove/golden-retriever_5.png,4,3115,golden-retriever,
174,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/bee.png,known,style,14,snavish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/style/bee_14.png,3,7430,bee,
174,Group 3,,,,,,,,27333,,
185,Group 3,,,,,,,,,,
185,Group 3,,,,,,,,21463,,
185,Group 3,,,,,,,,3480,,
185,Group 3,,,,,,,7,4798,,
185,Group 3,,,,,,,1,1813,,
185,Group 3,,,,,,,5,3415,,
185,Group 3,,,,,,,,1964,,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tiger.png,modified/shape-texture,remove,20,clentrel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/remove/checkerboard_tiger_20.png,6,4967,checkerboard_tiger,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_11.png,novel,texture,19,scradge,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/texture/shape_11_19.png,6,5545,shape_11,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/bonsai_crystal.png,modified/shape-shape,background,5,cravish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/background/bonsai_crystal_5.png,7,2732,bonsai_crystal,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tiger.png,modified/shape-texture,add,11,clentrel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/add/checkerboard_tiger_11.png,7,3384,checkerboard_tiger,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/horse.png,known,color,14,skelwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/color/horse_14.png,5,3296,horse,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/bonsai_crystal.png,modified/shape-shape,style,17,cravish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/style/bonsai_crystal_17.png,6,2382,bonsai_crystal,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,remove,11,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/remove/shape_24_11.png,1,2449,shape_24,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/bee.png,known,background,11,snavish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/background/bee_11.png,6,4365,bee,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/bee.png,known,shape,19,snavish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/shape/bee_19.png,5,3062,bee,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_13.png,novel,add,14,wrimble,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/add/shape_13_14.png,5,2281,shape_13,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_19.png,novel,shape,20,frentish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape/shape_19_20.png,2,2900,shape_19,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,remove,5,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/remove/shape_24_5.png,3,6549,shape_24,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/bonsai_crystal.png,modified/shape-shape,shape,14,cravish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/shape/bonsai_crystal_14.png,5,2013,bonsai_crystal,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/bee.png,known,style,5,snavish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/style/bee_5.png,5,1714,bee,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/golden-retriever.png,,,,toma,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,1,2530,attention_check_1,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/crystal_telescope.png,modified/shape-shape,remove,17,drublit,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/remove/crystal_telescope_17.png,1,4098,crystal_telescope,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tv-remote.png,modified/shape-texture,style,2,grestle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/style/checkerboard_tv-remote_2.png,6,2433,checkerboard_tv-remote,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_19.png,novel,remove,5,frentish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/remove/shape_19_5.png,5,1931,shape_19,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,color,8,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/color/shape_24_8.png,7,2800,shape_24,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/bee.png,known,style,14,snavish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/style/bee_14.png,6,1548,bee,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/dolphin.png,known,style,14,thrimple,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/style/dolphin_14.png,5,1746,dolphin,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/horse.png,known,texture,5,skelwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/texture/horse_5.png,5,1449,horse,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_28.png,novel,shape,2,frostling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape/shape_28_2.png,5,1833,shape_28,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/bird-feathers_saxophone.png,modified/shape-texture,color,17,plonwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/color/bird-feathers_saxophone_17.png,6,3782,bird-feathers_saxophone,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_28.png,novel,background,20,frostling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/background/shape_28_20.png,6,1246,shape_28,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/bonsai_crystal.png,modified/shape-shape,color,2,cravish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/color/bonsai_crystal_2.png,7,1631,bonsai_crystal,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tv-remote.png,modified/shape-texture,shape,17,grestle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/shape/checkerboard_tv-remote_17.png,5,1714,checkerboard_tv-remote,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/horse.png,known,style,20,skelwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/style/horse_20.png,5,1315,horse,
185,Group 3,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,known,color,2,wrivlet,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/color/rabbit_2.png,7,1632,rabbit,
